noted_date,temp,out/in
5/11/2018 2:42,41,Out
5/11/2018 2:40,41,Out
5/11/2018 2:36,32,In
5/11/2018 2:36,41,Out
5/11/2018 2:34,31,In
5/11/2018 2:34,42,Out
5/11/2018 2:28,41,Out
5/11/2018 2:26,41,Out
5/11/2018 2:18,41,Out
5/11/2018 2:16,41,Out
5/11/2018 2:08,41,Out
5/11/2018 2:06,32,In
5/11/2018 2:02,41,Out
5/11/2018 2:00,40,Out
5/11/2018 1:58,41,Out
5/11/2018 1:56,40,Out
5/11/2018 1:54,40,Out
5/11/2018 1:52,40,Out
5/11/2018 1:50,41,Out
5/11/2018 1:46,40,Out
5/11/2018 1:42,41,Out
5/11/2018 1:38,40,Out
5/11/2018 1:36,40,Out
5/11/2018 1:34,40,Out
5/11/2018 1:32,40,Out
5/11/2018 1:30,32,In
5/11/2018 1:30,41,Out
5/11/2018 1:28,32,In
5/11/2018 1:26,32,In
5/11/2018 1:24,32,In
5/11/2018 1:22,32,In
5/11/2018 1:16,41,Out
5/11/2018 1:14,41,Out
5/11/2018 1:12,40,Out
5/11/2018 1:10,41,Out
5/11/2018 1:08,41,Out
5/11/2018 1:06,41,Out
5/11/2018 1:04,41,Out
5/11/2018 1:02,42,Out
5/11/2018 1:00,41,Out
5/11/2018 0:58,41,Out
5/11/2018 0:56,32,In
5/11/2018 0:56,41,Out
5/11/2018 0:54,42,Out
5/11/2018 0:52,32,In
5/11/2018 0:52,41,Out
5/11/2018 0:48,32,In
5/11/2018 0:44,32,In
5/11/2018 0:42,32,In
5/11/2018 0:40,42,Out
5/11/2018 0:38,41,Out
5/11/2018 0:34,42,Out
5/11/2018 0:32,42,Out
5/11/2018 0:30,42,Out
5/11/2018 0:28,42,Out
5/11/2018 0:26,32,In
5/11/2018 0:26,42,Out
5/11/2018 0:24,32,In
5/11/2018 0:20,42,Out
5/11/2018 0:18,41,Out
5/11/2018 0:14,42,Out
5/11/2018 0:02,32,In
5/11/2018 0:00,42,Out
4/11/2018 23:58,41,Out
4/11/2018 23:54,41,Out
4/11/2018 23:52,41,Out
4/11/2018 23:50,42,Out
4/11/2018 23:48,32,In
4/11/2018 23:48,41,Out
4/11/2018 23:46,42,Out
4/11/2018 23:44,41,Out
4/11/2018 23:42,41,Out
4/11/2018 23:40,32,In
4/11/2018 23:34,42,Out
4/11/2018 23:32,42,Out
4/11/2018 23:30,41,Out
4/11/2018 23:28,40,Out
4/11/2018 23:26,41,Out
4/11/2018 23:24,40,Out
4/11/2018 23:22,40,Out
4/11/2018 23:20,40,Out
4/11/2018 23:18,39,Out
4/11/2018 23:14,40,Out
4/11/2018 23:12,40,Out
4/11/2018 23:08,42,Out
4/11/2018 23:02,41,Out
4/11/2018 23:00,41,Out
4/11/2018 22:58,39,Out
4/11/2018 22:52,40,Out
4/11/2018 22:50,41,Out
4/11/2018 22:46,41,Out
4/11/2018 22:40,40,Out
4/11/2018 22:38,41,Out
4/11/2018 22:32,41,Out
4/11/2018 22:30,41,Out
4/11/2018 22:28,42,Out
4/11/2018 22:24,42,Out
4/11/2018 22:22,43,Out
4/11/2018 22:16,42,Out
4/11/2018 22:16,32,In
4/11/2018 22:14,43,Out
4/11/2018 22:08,42,Out
4/11/2018 22:06,41,Out
4/11/2018 22:02,42,Out
4/11/2018 22:00,42,Out
4/11/2018 21:58,43,Out
4/11/2018 21:54,43,Out
4/11/2018 21:52,32,In
4/11/2018 21:46,32,In
4/11/2018 21:44,43,Out
4/11/2018 21:38,43,Out
4/11/2018 21:38,32,In
4/11/2018 21:28,43,Out
4/11/2018 21:26,43,Out
4/11/2018 21:24,43,Out
4/11/2018 21:22,42,Out
4/11/2018 21:20,42,Out
4/11/2018 21:18,41,Out
4/11/2018 21:16,41,Out
4/11/2018 21:14,42,Out
4/11/2018 21:12,43,Out
4/11/2018 21:06,43,Out
4/11/2018 21:04,43,Out
4/11/2018 21:02,43,Out
4/11/2018 20:58,43,Out
4/11/2018 20:56,43,Out
4/11/2018 20:52,43,Out
4/11/2018 20:48,42,Out
4/11/2018 20:44,41,Out
4/11/2018 20:42,41,Out
4/11/2018 20:40,41,Out
4/11/2018 20:38,41,Out
4/11/2018 20:30,42,Out
4/11/2018 20:28,42,Out
4/11/2018 20:28,32,In
4/11/2018 20:20,43,Out
4/11/2018 20:18,43,Out
4/11/2018 20:16,43,Out
4/11/2018 20:14,43,Out
4/11/2018 20:12,44,Out
4/11/2018 20:08,44,Out
4/11/2018 20:06,43,Out
4/11/2018 20:02,43,Out
4/11/2018 19:56,44,Out
4/11/2018 19:54,43,Out
4/11/2018 19:46,44,Out
4/11/2018 19:44,43,Out
4/11/2018 19:32,44,Out
4/11/2018 19:30,44,Out
4/11/2018 19:28,32,In
4/11/2018 19:26,31,In
4/11/2018 19:24,43,Out
4/11/2018 19:20,44,Out
4/11/2018 19:10,43,Out
4/11/2018 19:10,32,In
4/11/2018 19:04,43,Out
4/11/2018 19:02,42,Out
4/11/2018 19:00,41,Out
4/11/2018 18:58,32,In
4/11/2018 18:56,41,Out
4/11/2018 18:52,32,In
4/11/2018 18:46,41,Out
4/11/2018 18:40,41,Out
4/11/2018 18:38,42,Out
4/11/2018 18:38,32,In
4/11/2018 18:32,42,Out
4/11/2018 18:29,42,Out
4/11/2018 18:27,43,Out
4/11/2018 18:25,42,Out
4/11/2018 18:19,43,Out
4/11/2018 18:17,44,Out
4/11/2018 18:15,43,Out
4/11/2018 18:07,44,Out
4/11/2018 18:03,44,Out
4/11/2018 18:01,43,Out
4/11/2018 17:59,44,Out
4/11/2018 17:57,43,Out
4/11/2018 17:53,44,Out
4/11/2018 17:43,44,Out
4/11/2018 17:37,44,Out
4/11/2018 17:27,44,Out
4/11/2018 17:21,44,Out
4/11/2018 17:15,44,Out
4/11/2018 17:13,45,Out
4/11/2018 17:11,44,Out
4/11/2018 17:09,44,Out
4/11/2018 17:07,45,Out
4/11/2018 17:05,45,Out
4/11/2018 17:03,44,Out
4/11/2018 17:01,45,Out
4/11/2018 16:59,44,Out
4/11/2018 16:55,45,Out
4/11/2018 16:53,45,Out
4/11/2018 16:51,45,Out
4/11/2018 16:49,45,Out
4/11/2018 16:45,45,Out
4/11/2018 16:41,44,Out
4/11/2018 16:39,45,Out
4/11/2018 16:35,45,Out
4/11/2018 16:31,45,Out
4/11/2018 16:17,44,Out
4/11/2018 16:15,45,Out
4/11/2018 16:13,44,Out
4/11/2018 16:11,32,In
4/11/2018 16:07,32,In
4/11/2018 16:07,44,Out
4/11/2018 16:05,43,Out
4/11/2018 16:01,44,Out
4/11/2018 15:59,43,Out
4/11/2018 15:55,44,Out
4/11/2018 15:53,43,Out
4/11/2018 15:51,43,Out
4/11/2018 15:49,43,Out
4/11/2018 15:47,43,Out
4/11/2018 15:43,43,Out
4/11/2018 15:41,43,Out
4/11/2018 15:39,44,Out
4/11/2018 15:37,44,Out
4/11/2018 15:33,44,Out
4/11/2018 15:31,44,Out
4/11/2018 15:23,45,Out
4/11/2018 15:19,45,Out
4/11/2018 15:09,45,Out
4/11/2018 15:07,46,Out
4/11/2018 15:01,46,Out
4/11/2018 14:57,45,Out
4/11/2018 14:55,46,Out
4/11/2018 14:53,45,Out
4/11/2018 14:47,46,Out
4/11/2018 14:39,45,Out
4/11/2018 14:33,45,Out
4/11/2018 14:27,32,In
4/11/2018 14:09,32,In
4/11/2018 14:03,32,In
4/11/2018 14:01,46,Out
4/11/2018 13:57,32,In
4/11/2018 13:55,33,In
4/11/2018 13:47,32,In
4/11/2018 13:29,47,Out
4/11/2018 13:27,33,In
4/11/2018 13:27,48,Out
4/11/2018 13:25,32,In
4/11/2018 13:21,33,In
4/11/2018 13:19,47,Out
4/11/2018 13:17,32,In
4/11/2018 13:17,48,Out
4/11/2018 13:13,47,Out
4/11/2018 13:11,48,Out
4/11/2018 13:09,47,Out
4/11/2018 13:07,48,Out
4/11/2018 13:05,47,Out
4/11/2018 13:03,48,Out
4/11/2018 13:01,33,In
4/11/2018 13:01,47,Out
4/11/2018 12:59,32,In
4/11/2018 12:59,48,Out
4/11/2018 12:55,33,In
4/11/2018 12:53,32,In
4/11/2018 12:51,33,In
4/11/2018 12:49,32,In
4/11/2018 12:43,33,In
4/11/2018 12:39,32,In
4/11/2018 12:37,47,Out
4/11/2018 12:35,46,Out
4/11/2018 12:23,47,Out
4/11/2018 12:19,48,Out
4/11/2018 12:19,33,In
4/11/2018 12:17,47,Out
4/11/2018 12:17,32,In
4/11/2018 12:15,33,In
4/11/2018 12:13,48,Out
4/11/2018 12:11,47,Out
4/11/2018 12:11,32,In
4/11/2018 12:07,33,In
4/11/2018 12:03,48,Out
4/11/2018 12:03,32,In
4/11/2018 12:01,47,Out
4/11/2018 11:59,33,In
4/11/2018 11:57,48,Out
4/11/2018 11:57,32,In
4/11/2018 11:53,47,Out
4/11/2018 11:47,48,Out
4/11/2018 11:45,33,In
4/11/2018 11:43,47,Out
4/11/2018 11:43,32,In
4/11/2018 11:37,33,In
4/11/2018 11:35,32,In
4/11/2018 11:33,33,In
4/11/2018 11:31,32,In
4/11/2018 11:29,48,Out
4/11/2018 11:29,33,In
4/11/2018 11:27,33,In
4/11/2018 11:25,47,Out
4/11/2018 11:21,33,In
4/11/2018 11:19,32,In
4/11/2018 11:11,33,In
4/11/2018 11:09,32,In
4/11/2018 11:07,33,In
4/11/2018 11:05,32,In
4/11/2018 11:01,48,Out
4/11/2018 11:01,33,In
4/11/2018 10:59,47,Out
4/11/2018 10:59,32,In
4/11/2018 10:57,33,In
4/11/2018 10:55,32,In
4/11/2018 10:53,33,In
4/11/2018 10:51,32,In
4/11/2018 10:49,33,In
4/11/2018 10:47,33,In
4/11/2018 10:45,33,In
4/11/2018 10:43,33,In
4/11/2018 10:41,33,In
4/11/2018 10:39,32,In
4/11/2018 10:37,33,In
4/11/2018 10:35,33,In
4/11/2018 10:33,32,In
4/11/2018 10:31,33,In
4/11/2018 10:19,32,In
4/11/2018 10:11,33,In
4/11/2018 10:09,32,In
4/11/2018 10:07,33,In
4/11/2018 10:05,48,Out
4/11/2018 10:03,47,Out
4/11/2018 10:01,33,In
4/11/2018 9:59,48,Out
4/11/2018 9:59,33,In
4/11/2018 9:57,33,In
4/11/2018 9:55,47,Out
4/11/2018 9:43,33,In
4/11/2018 9:41,32,In
4/11/2018 9:31,48,Out
4/11/2018 9:25,32,In
4/11/2018 9:23,47,Out
4/11/2018 9:21,46,Out
4/11/2018 9:19,45,Out
4/11/2018 9:17,46,Out
4/11/2018 9:15,48,Out
4/11/2018 9:13,49,Out
4/11/2018 9:11,48,Out
4/11/2018 9:09,49,Out
4/11/2018 8:48,33,In
4/11/2018 8:47,48,Out
4/11/2018 8:46,32,In
4/11/2018 8:40,33,In
4/11/2018 8:38,33,In
4/11/2018 8:36,32,In
4/11/2018 8:33,47,Out
4/11/2018 8:32,33,In
4/11/2018 8:31,48,Out
4/11/2018 8:30,32,In
4/11/2018 8:26,33,In
4/11/2018 8:25,49,Out
4/11/2018 8:24,32,In
4/11/2018 8:21,48,Out
4/11/2018 8:20,33,In
4/11/2018 8:17,47,Out
4/11/2018 8:16,32,In
4/11/2018 8:14,33,In
4/11/2018 8:12,32,In
4/11/2018 8:10,33,In
4/11/2018 8:08,32,In
4/11/2018 8:04,33,In
4/11/2018 8:02,32,In
4/11/2018 8:00,33,In
4/11/2018 7:58,33,In
4/11/2018 7:54,32,In
4/11/2018 7:52,33,In
4/11/2018 7:49,48,Out
4/11/2018 7:47,47,Out
4/11/2018 7:31,48,Out
4/11/2018 7:22,32,In
4/11/2018 7:03,47,Out
4/11/2018 7:00,32,In
4/11/2018 6:59,48,Out
4/11/2018 6:52,32,In
4/11/2018 6:50,32,In
4/11/2018 6:48,32,In
4/11/2018 6:45,47,Out
4/11/2018 6:40,32,In
4/11/2018 6:39,46,Out
4/11/2018 6:38,32,In
4/11/2018 6:37,47,Out
4/11/2018 6:36,32,In
4/11/2018 6:32,32,In
4/11/2018 6:31,46,Out
4/11/2018 6:28,32,In
4/11/2018 6:26,31,In
4/11/2018 6:25,47,Out
4/11/2018 6:24,32,In
4/11/2018 6:22,32,In
4/11/2018 6:18,32,In
4/11/2018 6:14,31,In
4/11/2018 6:12,32,In
4/11/2018 6:10,31,In
4/11/2018 6:06,32,In
4/11/2018 6:04,31,In
4/11/2018 6:02,32,In
4/11/2018 6:00,31,In
4/11/2018 5:58,32,In
4/11/2018 5:56,32,In
4/11/2018 5:54,32,In
4/11/2018 5:53,46,Out
4/11/2018 5:52,31,In
4/11/2018 5:50,32,In
4/11/2018 5:48,31,In
4/11/2018 5:47,46,Out
4/11/2018 5:46,31,In
4/11/2018 5:44,31,In
4/11/2018 5:42,32,In
4/11/2018 5:36,31,In
4/11/2018 5:34,31,In
4/11/2018 5:32,31,In
4/11/2018 5:30,31,In
4/11/2018 5:24,31,In
4/11/2018 5:21,46,Out
4/11/2018 5:20,31,In
4/11/2018 5:18,32,In
4/11/2018 5:14,31,In
4/11/2018 5:13,45,Out
4/11/2018 5:10,31,In
4/11/2018 5:09,45,Out
4/11/2018 5:06,31,In
4/11/2018 5:04,31,In
4/11/2018 5:03,45,Out
4/11/2018 5:01,45,Out
4/11/2018 5:00,31,In
4/11/2018 4:59,45,Out
4/11/2018 4:58,31,In
4/11/2018 4:49,45,Out
4/11/2018 4:47,45,Out
4/11/2018 4:46,31,In
4/11/2018 4:44,31,In
4/11/2018 4:41,44,Out
4/11/2018 4:37,44,Out
4/11/2018 4:35,44,Out
4/11/2018 4:25,44,Out
4/11/2018 4:23,44,Out
4/11/2018 4:20,31,In
4/11/2018 4:19,44,Out
4/11/2018 4:18,31,In
4/11/2018 4:15,44,Out
4/11/2018 4:14,31,In
4/11/2018 4:13,44,Out
4/11/2018 4:12,31,In
4/11/2018 4:11,43,Out
4/11/2018 4:10,31,In
4/11/2018 4:06,31,In
4/11/2018 4:05,44,Out
4/11/2018 4:03,43,Out
4/11/2018 4:01,43,Out
4/11/2018 3:59,43,Out
4/11/2018 3:57,43,Out
4/11/2018 3:56,31,In
4/11/2018 3:55,43,Out
4/11/2018 3:54,31,In
4/11/2018 3:52,31,In
4/11/2018 3:51,42,Out
4/11/2018 3:50,31,In
4/11/2018 3:49,42,Out
4/11/2018 3:48,31,In
4/11/2018 3:47,42,Out
4/11/2018 3:46,31,In
4/11/2018 3:43,42,Out
4/11/2018 3:42,31,In
4/11/2018 3:41,42,Out
4/11/2018 3:40,31,In
4/11/2018 3:38,31,In
4/11/2018 3:36,31,In
4/11/2018 3:33,42,Out
4/11/2018 3:29,42,Out
4/11/2018 3:27,41,Out
4/11/2018 3:25,41,Out
4/11/2018 3:24,31,In
4/11/2018 3:21,42,Out
4/11/2018 3:19,42,Out
4/11/2018 3:15,41,Out
4/11/2018 3:13,41,Out
4/11/2018 3:12,31,In
4/11/2018 3:08,31,In
4/11/2018 3:07,41,Out
4/11/2018 3:05,41,Out
4/11/2018 3:03,40,Out
4/11/2018 3:01,41,Out
4/11/2018 2:59,40,Out
4/11/2018 2:55,41,Out
4/11/2018 2:53,40,Out
4/11/2018 2:51,39,Out
4/11/2018 2:50,31,In
4/11/2018 2:47,40,Out
4/11/2018 2:46,31,In
4/11/2018 2:45,39,Out
4/11/2018 2:43,39,Out
4/11/2018 2:41,38,Out
4/11/2018 2:39,39,Out
4/11/2018 2:37,38,Out
4/11/2018 2:33,37,Out
4/11/2018 2:31,38,Out
4/11/2018 2:30,31,In
4/11/2018 2:29,37,Out
4/11/2018 2:27,38,Out
4/11/2018 2:25,38,Out
4/11/2018 2:21,37,Out
4/11/2018 2:19,36,Out
4/11/2018 2:18,31,In
4/11/2018 2:15,38,Out
4/11/2018 2:13,37,Out
4/11/2018 2:12,31,In
4/11/2018 2:11,37,Out
4/11/2018 2:09,38,Out
4/11/2018 2:08,38,Out
4/11/2018 2:06,31,In
4/11/2018 2:06,38,Out
4/11/2018 2:04,38,Out
4/11/2018 1:58,39,Out
4/11/2018 1:56,39,Out
4/11/2018 1:54,40,Out
4/11/2018 1:52,41,Out
4/11/2018 1:48,40,Out
4/11/2018 1:44,39,Out
4/11/2018 1:40,39,Out
4/11/2018 1:38,38,Out
4/11/2018 1:36,38,Out
4/11/2018 1:34,38,Out
4/11/2018 1:32,40,Out
4/11/2018 1:30,40,Out
4/11/2018 1:28,40,Out
4/11/2018 1:26,41,Out
4/11/2018 1:24,40,Out
4/11/2018 1:22,39,Out
4/11/2018 1:20,40,Out
4/11/2018 1:18,31,In
4/11/2018 1:18,39,Out
4/11/2018 1:12,40,Out
4/11/2018 1:12,31,In
4/11/2018 1:10,32,In
4/11/2018 1:08,40,Out
4/11/2018 1:08,31,In
4/11/2018 1:06,31,In
4/11/2018 1:06,41,Out
4/11/2018 1:04,42,Out
4/11/2018 1:02,41,Out
4/11/2018 1:00,42,Out
4/11/2018 0:58,41,Out
4/11/2018 0:58,31,In
4/11/2018 0:56,42,Out
4/11/2018 0:56,32,In
4/11/2018 0:54,31,In
4/11/2018 0:52,41,Out
4/11/2018 0:50,41,Out
4/11/2018 0:48,40,Out
4/11/2018 0:46,41,Out
4/11/2018 0:44,39,Out
4/11/2018 0:42,40,Out
4/11/2018 0:42,31,In
4/11/2018 0:40,40,Out
4/11/2018 0:38,41,Out
4/11/2018 0:36,42,Out
4/11/2018 0:34,41,Out
4/11/2018 0:30,42,Out
4/11/2018 0:28,43,Out
4/11/2018 0:25,31,In
4/11/2018 0:23,31,In
4/11/2018 0:22,42,Out
4/11/2018 0:21,31,In
4/11/2018 0:10,42,Out
4/11/2018 0:08,41,Out
4/11/2018 0:06,41,Out
4/11/2018 0:00,42,Out
3/11/2018 23:57,31,In
3/11/2018 23:55,31,In
3/11/2018 23:50,42,Out
3/11/2018 23:48,42,Out
3/11/2018 23:44,41,Out
3/11/2018 23:42,40,Out
3/11/2018 23:38,41,Out
3/11/2018 23:34,42,Out
3/11/2018 23:32,41,Out
3/11/2018 23:30,41,Out
3/11/2018 23:28,41,Out
3/11/2018 23:26,42,Out
3/11/2018 23:22,42,Out
3/11/2018 23:20,41,Out
3/11/2018 23:18,41,Out
3/11/2018 23:14,40,Out
3/11/2018 23:12,40,Out
3/11/2018 23:10,42,Out
3/11/2018 23:08,41,Out
3/11/2018 23:06,40,Out
3/11/2018 23:04,41,Out
3/11/2018 23:02,42,Out
3/11/2018 22:58,43,Out
3/11/2018 22:54,43,Out
3/11/2018 22:53,31,In
3/11/2018 22:52,42,Out
3/11/2018 22:51,32,In
3/11/2018 22:48,43,Out
3/11/2018 22:44,42,Out
3/11/2018 22:40,43,Out
3/11/2018 22:38,43,Out
3/11/2018 22:36,43,Out
3/11/2018 22:34,43,Out
3/11/2018 22:32,42,Out
3/11/2018 22:30,42,Out
3/11/2018 22:28,41,Out
3/11/2018 22:26,41,Out
3/11/2018 22:24,42,Out
3/11/2018 22:22,43,Out
3/11/2018 22:19,31,In
3/11/2018 22:18,42,Out
3/11/2018 22:17,32,In
3/11/2018 22:16,41,Out
3/11/2018 22:12,41,Out
3/11/2018 22:08,42,Out
3/11/2018 22:07,31,In
3/11/2018 22:06,43,Out
3/11/2018 22:05,32,In
3/11/2018 22:04,41,Out
3/11/2018 22:00,42,Out
3/11/2018 21:58,41,Out
3/11/2018 21:54,41,Out
3/11/2018 21:52,40,Out
3/11/2018 21:50,41,Out
3/11/2018 21:48,41,Out
3/11/2018 21:46,42,Out
3/11/2018 21:44,42,Out
3/11/2018 21:42,43,Out
3/11/2018 21:41,31,In
3/11/2018 21:39,32,In
3/11/2018 21:37,31,In
3/11/2018 21:35,32,In
3/11/2018 21:30,43,Out
3/11/2018 21:28,42,Out
3/11/2018 21:26,43,Out
3/11/2018 21:24,42,Out
3/11/2018 21:16,43,Out
3/11/2018 21:08,43,Out
3/11/2018 21:06,43,Out
3/11/2018 21:02,43,Out
3/11/2018 20:56,43,Out
3/11/2018 20:50,43,Out
3/11/2018 20:46,43,Out
3/11/2018 20:44,42,Out
3/11/2018 20:40,43,Out
3/11/2018 20:38,42,Out
3/11/2018 20:36,42,Out
3/11/2018 20:32,41,Out
3/11/2018 20:30,41,Out
3/11/2018 20:27,31,In
3/11/2018 20:26,41,Out
3/11/2018 20:25,32,In
3/11/2018 20:20,41,Out
3/11/2018 20:18,43,Out
3/11/2018 20:17,31,In
3/11/2018 20:16,42,Out
3/11/2018 20:14,42,Out
3/11/2018 20:06,43,Out
3/11/2018 20:02,43,Out
3/11/2018 19:58,43,Out
3/11/2018 19:56,44,Out
3/11/2018 19:55,31,In
3/11/2018 19:50,43,Out
3/11/2018 19:48,44,Out
3/11/2018 19:46,43,Out
3/11/2018 19:44,42,Out
3/11/2018 19:42,43,Out
3/11/2018 19:40,43,Out
3/11/2018 19:38,42,Out
3/11/2018 19:36,42,Out
3/11/2018 19:34,42,Out
3/11/2018 19:33,31,In
3/11/2018 19:32,42,Out
3/11/2018 19:31,32,In
3/11/2018 19:30,41,Out
3/11/2018 19:28,42,Out
3/11/2018 19:27,31,In
3/11/2018 19:26,43,Out
3/11/2018 19:23,32,In
3/11/2018 19:22,44,Out
3/11/2018 19:19,31,In
3/11/2018 19:17,32,In
3/11/2018 19:16,44,Out
3/11/2018 19:14,44,Out
3/11/2018 19:12,43,Out
3/11/2018 19:08,44,Out
3/11/2018 19:06,44,Out
3/11/2018 19:05,31,In
3/11/2018 19:04,44,Out
3/11/2018 19:03,32,In
3/11/2018 19:02,43,Out
3/11/2018 19:00,44,Out
3/11/2018 18:58,43,Out
3/11/2018 18:56,44,Out
3/11/2018 18:53,31,In
3/11/2018 18:52,44,Out
3/11/2018 18:51,32,In
3/11/2018 18:50,45,Out
3/11/2018 18:48,44,Out
3/11/2018 18:44,44,Out
3/11/2018 18:42,44,Out
3/11/2018 18:40,45,Out
3/11/2018 18:34,44,Out
3/11/2018 18:32,43,Out
3/11/2018 18:30,44,Out
3/11/2018 18:29,31,In
3/11/2018 18:27,32,In
3/11/2018 18:24,44,Out
3/11/2018 18:22,44,Out
3/11/2018 18:19,31,In
3/11/2018 18:17,32,In
3/11/2018 18:16,43,Out
3/11/2018 18:15,31,In
3/11/2018 18:14,44,Out
3/11/2018 18:13,31,In
3/11/2018 18:10,43,Out
3/11/2018 18:08,43,Out
3/11/2018 18:07,31,In
3/11/2018 18:05,31,In
3/11/2018 18:04,44,Out
3/11/2018 18:03,32,In
3/11/2018 18:02,43,Out
3/11/2018 18:01,31,In
3/11/2018 17:59,32,In
3/11/2018 17:56,45,Out
3/11/2018 17:54,45,Out
3/11/2018 17:52,43,Out
3/11/2018 17:44,44,Out
3/11/2018 17:42,45,Out
3/11/2018 17:34,44,Out
3/11/2018 17:30,44,Out
3/11/2018 17:20,44,Out
3/11/2018 17:19,31,In
3/11/2018 17:18,44,Out
3/11/2018 17:17,32,In
3/11/2018 17:15,31,In
3/11/2018 17:13,32,In
3/11/2018 17:09,31,In
3/11/2018 17:07,32,In
3/11/2018 17:00,44,Out
3/11/2018 16:56,44,Out
3/11/2018 16:54,44,Out
3/11/2018 16:52,44,Out
3/11/2018 16:50,44,Out
3/11/2018 16:46,44,Out
3/11/2018 16:44,44,Out
3/11/2018 16:43,31,In
3/11/2018 16:41,32,In
3/11/2018 16:40,45,Out
3/11/2018 16:38,44,Out
3/11/2018 16:34,45,Out
3/11/2018 16:30,44,Out
3/11/2018 16:26,45,Out
3/11/2018 16:24,44,Out
3/11/2018 16:16,45,Out
3/11/2018 16:14,44,Out
3/11/2018 16:12,45,Out
3/11/2018 16:10,45,Out
3/11/2018 16:08,44,Out
3/11/2018 15:54,31,In
3/11/2018 15:54,45,Out
3/11/2018 15:52,46,Out
3/11/2018 15:50,31,In
3/11/2018 15:48,31,In
3/11/2018 15:48,45,Out
3/11/2018 15:46,32,In
3/11/2018 15:46,44,Out
3/11/2018 15:38,31,In
3/11/2018 15:38,45,Out
3/11/2018 15:36,32,In
3/11/2018 15:36,46,Out
3/11/2018 15:34,45,Out
3/11/2018 15:28,45,Out
3/11/2018 15:26,45,Out
3/11/2018 15:24,44,Out
3/11/2018 15:20,45,Out
3/11/2018 15:08,45,Out
3/11/2018 15:06,46,Out
3/11/2018 15:00,32,In
3/11/2018 15:00,45,Out
3/11/2018 14:58,46,Out
3/11/2018 14:54,45,Out
3/11/2018 14:52,46,Out
3/11/2018 14:50,45,Out
3/11/2018 14:48,46,Out
3/11/2018 14:46,31,In
3/11/2018 14:44,32,In
3/11/2018 14:40,45,Out
3/11/2018 14:38,46,Out
3/11/2018 14:36,45,Out
3/11/2018 14:34,46,Out
3/11/2018 14:30,45,Out
3/11/2018 14:28,46,Out
3/11/2018 14:26,45,Out
3/11/2018 14:20,45,Out
3/11/2018 14:18,46,Out
3/11/2018 14:10,45,Out
3/11/2018 14:06,46,Out
3/11/2018 14:04,47,Out
3/11/2018 14:00,46,Out
3/11/2018 13:58,47,Out
3/11/2018 13:50,46,Out
3/11/2018 13:50,31,In
3/11/2018 13:48,32,In
3/11/2018 13:48,47,Out
3/11/2018 13:46,46,Out
3/11/2018 13:44,47,Out
3/11/2018 13:42,46,Out
3/11/2018 13:40,47,Out
3/11/2018 13:38,46,Out
3/11/2018 13:36,47,Out
3/11/2018 13:32,46,Out
3/11/2018 13:02,31,In
3/11/2018 12:58,47,Out
3/11/2018 12:56,48,Out
3/11/2018 12:50,47,Out
3/11/2018 12:50,31,In
3/11/2018 12:48,48,Out
3/11/2018 12:44,47,Out
3/11/2018 12:44,31,In
3/11/2018 12:42,48,Out
3/11/2018 12:40,47,Out
3/11/2018 12:34,48,Out
3/11/2018 12:34,31,In
3/11/2018 12:32,47,Out
3/11/2018 12:32,32,In
3/11/2018 12:28,48,Out
3/11/2018 12:26,47,Out
3/11/2018 12:24,48,Out
3/11/2018 12:18,47,Out
3/11/2018 12:04,31,In
3/11/2018 12:02,48,Out
3/11/2018 11:58,47,Out
3/11/2018 11:54,31,In
3/11/2018 11:52,48,Out
3/11/2018 11:50,47,Out
3/11/2018 11:48,48,Out
3/11/2018 11:46,47,Out
3/11/2018 11:36,48,Out
3/11/2018 11:34,47,Out
3/11/2018 11:26,48,Out
3/11/2018 11:26,31,In
3/11/2018 11:24,47,Out
3/11/2018 11:24,32,In
3/11/2018 11:22,48,Out
3/11/2018 11:20,47,Out
3/11/2018 11:12,31,In
3/11/2018 11:10,31,In
3/11/2018 11:00,48,Out
3/11/2018 10:52,47,Out
3/11/2018 10:42,31,In
3/11/2018 10:30,31,In
3/11/2018 10:28,31,In
3/11/2018 10:18,31,In
3/11/2018 10:14,31,In
3/11/2018 10:12,48,Out
3/11/2018 10:12,31,In
3/11/2018 10:10,31,In
3/11/2018 10:08,31,In
3/11/2018 10:02,47,Out
3/11/2018 10:00,48,Out
3/11/2018 9:54,47,Out
3/11/2018 9:46,48,Out
3/11/2018 9:44,49,Out
3/11/2018 9:40,48,Out
3/11/2018 9:36,47,Out
3/11/2018 9:34,48,Out
3/11/2018 9:32,47,Out
3/11/2018 9:28,48,Out
3/11/2018 9:24,49,Out
3/11/2018 9:22,48,Out
3/11/2018 8:55,47,Out
3/11/2018 8:53,46,Out
3/11/2018 8:51,47,Out
3/11/2018 8:47,46,Out
3/11/2018 8:45,45,Out
3/11/2018 8:41,45,Out
3/11/2018 8:39,46,Out
3/11/2018 8:33,47,Out
3/11/2018 8:31,48,Out
3/11/2018 8:17,47,Out
3/11/2018 8:15,46,Out
3/11/2018 8:01,47,Out
3/11/2018 7:59,46,Out
3/11/2018 7:56,31,In
3/11/2018 7:54,31,In
3/11/2018 7:53,47,Out
3/11/2018 7:51,46,Out
3/11/2018 7:45,47,Out
3/11/2018 7:41,46,Out
3/11/2018 7:15,47,Out
3/11/2018 7:13,46,Out
3/11/2018 7:09,47,Out
